seqName	isoweek	lineage	variant
hCoV-19/USA/NC-CORVASEQ-UNC-3291/2021	42	AY.26	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3292/2021	42	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3293/2021	42	AY.118	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3295/2021	42	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3297/2021	42	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3296/2021	42	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3303/2021	42	AY.25.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3300/2021	42	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3301/2021	42	AY.47	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3304/2021	42	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3305/2021	42	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3308/2021	42	AY.13	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3306/2021	42	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3310/2021	42	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3311/2021	42	AY.47	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3312/2021	42	AY.26	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3313/2021	42	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3314/2021	42	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3315/2021	42	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3316/2021	42	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3317/2021	42	AY.47	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3320/2021	42	AY.39.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3322/2021	42	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3323/2021	42	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3324/2021	43	AY.25.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3325/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3326/2021	43	AY.39.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3327/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3328/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3329/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3330/2021	43	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3331/2021	43	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3333/2021	43	AY.39	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3332/2021	43	AY.119	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3334/2021	43	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3335/2021	43	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3336/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3337/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3338/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3339/2021	43	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3341/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3340/2021	43	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3344/2021	42	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3346/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3347/2021	43	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3348/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3350/2021	43	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3351/2021	43	AY.47	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3352/2021	43	AY.3.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3353/2021	43	AY.119	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3354/2021	43	B.1.617.2	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3355/2021	43	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3356/2021	43	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3342/2021	43	AY.20	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3358/2021	43	AY.25.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3359/2021	43	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3357/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3360/2021	43	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3361/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3362/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3363/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3364/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3365/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3366/2021	43	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3367/2021	43	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3368/2021	43	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3370/2021	44	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3371/2021	44	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3373/2021	44	AY.119	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3372/2021	44	AY.39.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3374/2021	44	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3375/2021	44	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3376/2021	44	AY.47	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3377/2021	44	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3379/2021	44	AY.39.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3380/2021	44	AY.13	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3381/2021	44	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3378/2021	44	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3382/2021	44	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3383/2021	44	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3384/2021	44	AY.39.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3385/2021	44	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3386/2021	44	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3387/2021	44	AY.3.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3388/2021	44	AY.119	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3389/2021	44	AY.34	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3390/2021	44	AY.3.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3391/2021	44	AY.34	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3392/2021	44	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3394/2021	44	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3395/2021	44	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3396/2021	44	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3397/2021	44	AY.47	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3398/2021	44	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3401/2021	44	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3399/2021	44	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3402/2021	44	AY.47	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3403/2021	44	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3405/2021	44	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3406/2021	44	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3407/2021	44	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3408/2021	44	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3409/2021	44	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3410/2021	44	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3411/2021	44	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3412/2021	44	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3413/2021	44	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3414/2021	44	AY.29	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3416/2021	44	AY.39.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3417/2021	45	AY.25.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3418/2021	45	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3419/2021	45	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3420/2021	45	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3421/2021	45	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3423/2021	45	AY.118	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3424/2021	45	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3425/2021	45	AY.25.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3422/2021	45	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3426/2021	45	AY.118	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3428/2021	45	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3429/2021	45	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3427/2021	45	AY.39	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3430/2021	45	AY.25.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3431/2021	45	AY.118	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3432/2021	45	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3433/2021	45	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3434/2021	45	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3435/2021	44	AY.39.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3436/2021	45	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3437/2021	45	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3438/2021	45	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3440/2021	45	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3441/2021	45	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3442/2021	45	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3443/2021	45	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3444/2021	45	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3445/2021	45	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3446/2021	45	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3448/2021	45	AY.118	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3449/2021	45	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3450/2021	45	AY.118	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3451/2021	45	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3452/2021	45	AY.26	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3453/2021	45	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3457/2021	46	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3458/2021	46	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3459/2021	46	B.1.617.2	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3460/2021	46	AY.26	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3461/2021	46	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3463/2021	46	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3464/2021	46	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3465/2021	46	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3466/2021	46	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3467/2021	46	AY.25.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3470/2021	46	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3468/2021	46	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3469/2021	46	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3472/2021	46	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3474/2021	46	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3473/2021	46	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3471/2021	46	AY.5.4	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3475/2021	46	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3476/2021	46	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3477/2021	46	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3481/2021	46	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3482/2021	46	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3483/2021	46	AY.39	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3484/2021	45	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3478/2021	46	AY.5.4	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3485/2021	46	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3486/2021	46	B.1.617.2	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3487/2021	46	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3488/2021	46	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3489/2021	46	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3490/2021	46	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3491/2021	46	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3492/2021	46	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3493/2021	46	AY.109	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3494/2021	46	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3495/2021	45	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3496/2021	46	AY.47	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3497/2021	46	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3498/2021	46	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3499/2021	46	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3500/2021	46	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3501/2021	46	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3503/2021	47	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3502/2021	46	AY.3.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3505/2021	47	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3506/2021	47	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3507/2021	47	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3508/2021	47	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3509/2021	47	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3510/2021	47	AY.39	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3511/2021	47	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3512/2021	47	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3514/2021	47	AY.121	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3513/2021	47	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3515/2021	47	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3516/2021	47	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3517/2021	47	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3518/2021	47	AY.3.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3519/2021	47	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3521/2021	47	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3520/2021	47	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3522/2021	47	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3523/2021	47	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3526/2021	47	AY.25	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3524/2021	47	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3525/2021	47	AY.117	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3530/2021	47	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3531/2021	47	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3532/2021	47	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3533/2021	47	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3535/2021	47	AY.3.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3534/2021	47	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3536/2021	47	AY.3.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3537/2021	47	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3540/2021	47	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3539/2021	47	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3541/2021	47	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3542/2021	47	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3543/2021	47	AY.3.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3544/2021	47	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3545/2021	47	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3546/2021	47	AY.25.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3547/2021	47	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3551/2021	46	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3549/2021	47	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3548/2021	47	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3552/2021	47	AY.39	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3554/2021	48	AY.3.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3555/2021	48	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3557/2021	48	AY.39	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3556/2021	48	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3553/2021	48	AY.5.4	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3558/2021	48	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3559/2021	48	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3561/2021	48	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3560/2021	48	AY.39	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3563/2021	48	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3562/2021	48	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3564/2021	48	AY.122.4	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3565/2021	48	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3566/2021	48	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3567/2021	48	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3568/2021	48	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3569/2021	48	AY.25.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3570/2021	48	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3571/2021	48	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3572/2021	47	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3573/2021	48	AY.25.1	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3574/2021	48	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3577/2021	48	AY.5.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3575/2021	48	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3576/2021	48	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3578/2021	48	AY.44	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3579/2021	48	AY.4	Delta (AY.4-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3580/2021	48	AY.100	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3581/2021	47	AY.119	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-3582/2021	48	AY.44	Delta (B.1.617.2-like)
