seqName	isoweek	lineage	variant
hCoV-19/USA/NC-CORVASEQ-UNC-4590/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4591/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4592/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4593/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4594/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4595/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4596/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4597/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4598/2022	53	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4599/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4600/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4601/2022	53	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4602/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4603/2022	53	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4604/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4605/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4606/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4607/2022	54	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4608/2022	54	BA.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4609/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4610/2022	53	BA.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4611/2022	54	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4612/2022	54	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4614/2022	54	AY.3	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4615/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4616/2022	54	BA.1.20	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4617/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4618/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4619/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4620/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4621/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4622/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4623/2022	54	BA.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4624/2022	54	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4625/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4626/2022	54	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4627/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4628/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4629/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4630/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4631/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4632/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4634/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4635/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4636/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4638/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4639/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4640/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4641/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4642/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4643/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4644/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4645/2022	54	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4646/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4647/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4648/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4649/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4650/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4651/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4652/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4653/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4654/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4655/2022	54	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4656/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4657/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4658/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4659/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4660/2022	54	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4662/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4663/2022	54	BA.1.17.2	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4664/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4665/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4666/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4667/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4668/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4669/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4670/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4671/2022	54	AY.103	Delta (B.1.617.2-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4672/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4673/2022	54	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4674/2022	54	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4675/2022	54	BA.1.17.2	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4676/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4677/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4678/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4679/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4680/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4681/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4682/2022	54	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4683/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4684/2022	54	BA.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4686/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4687/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4688/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4689/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4690/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4691/2022	54	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4692/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4693/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4694/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4695/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4696/2022	55	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4697/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4698/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4699/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4700/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4701/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4702/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4703/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4704/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4705/2022	55	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4706/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4707/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4708/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4710/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4711/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4712/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4713/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4714/2022	54	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4715/2022	54	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4716/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4717/2022	54	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4718/2022	54	BA.1.20	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4719/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4720/2022	55	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4721/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4722/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4723/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4724/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4725/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4726/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4727/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4728/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4729/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4730/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4731/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4732/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4734/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4735/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4736/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4737/2022	55	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4738/2022	55	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4739/2022	55	BA.1.17.2	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4740/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4741/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4742/2022	55	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4743/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4744/2022	55	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4745/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4746/2022	55	BA.1.17	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4747/2022	55	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4748/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4749/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4750/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4751/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4752/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4753/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4754/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4755/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4756/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4759/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4760/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4761/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4762/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4763/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4764/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4765/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4766/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4767/2022	55	BA.1.1	Probable Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4768/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4769/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4770/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4771/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4772/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4773/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4774/2022	55	BA.1.17.2	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4775/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4776/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4777/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4778/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4779/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4780/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4782/2022	55	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4783/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4784/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4785/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4786/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4787/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4788/2022	55	BA.1.20	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4789/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4790/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4791/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4792/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4793/2022	55	BA.1.1	Probable Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4794/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4795/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4796/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4797/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4798/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4799/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4800/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4801/2022	55	BA.1.17.2	Probable Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4802/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4803/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4804/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4806/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4807/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4808/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4809/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4810/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4811/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4812/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4814/2022	55	BA.1.17.2	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4815/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4816/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4817/2022	55	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4818/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4819/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4820/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4821/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4822/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4823/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4824/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4825/2022	55	BA.1.20	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4826/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4827/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4828/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4830/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4831/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4832/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4833/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4834/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4835/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4836/2022	55	BA.1.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4837/2022	55	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4838/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4839/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4840/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4841/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4842/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4843/2022	55	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4844/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4845/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4846/2022	55	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4847/2022	55	BA.1.1	Probable Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4848/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4849/2022	55	BA.1.1.8	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4850/2022	55	BA.1.1	Probable Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4851/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4852/2022	55	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4854/2022	56	BA.1.15	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4855/2022	56	BA.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4856/2022	56	BA.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4857/2022	56	BA.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4858/2022	56	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4859/2022	56	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4860/2022	56	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4861/2022	56	BA.1.18	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4863/2022	56	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4864/2022	56	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4866/2022	56	BA.1.1	Omicron (BA.1-like)
hCoV-19/USA/NC-CORVASEQ-UNC-4867/2022	56	BA.1.1	Omicron (BA.1-like)
